ATM_ID,Date,Day_of_Week,Time_of_Day,Total_Withdrawals,Total_Deposits,Location_Type,Holiday_Flag,Special_Event_Flag,Previous_Day_Cash_Level,Weather_Condition,Nearby_Competitor_ATMs,Cash_Demand_Next_Day
ATM_0050,2022-09-24,Saturday,Night,37944,18195,Bank Branch,0,1,133554,Snowy,5,29749
ATM_0032,2022-07-24,Sunday,Morning,41696,12844,Bank Branch,0,0,132567,Cloudy,1,30997
ATM_0046,2023-04-01,Saturday,Morning,41274,4926,Standalone,0,0,87014,Clear,4,30423
ATM_0035,2022-10-25,Tuesday,Evening,31640,11168,Bank Branch,0,0,68882,Rainy,2,27231
ATM_0033,2022-08-18,Thursday,Morning,20093,11870,Bank Branch,0,0,124553,Rainy,3,14201
ATM_0002,2023-01-05,Thursday,Evening,31855,18362,Gas Station,0,0,108380,Rainy,4,21678
ATM_0006,2022-03-09,Wednesday,Evening,58374,10380,Gas Station,0,1,110775,Cloudy,4,50419
ATM_0027,2023-02-24,Friday,Morning,36189,9443,Bank Branch,0,1,81921,Clear,3,40534
ATM_0030,2023-11-28,Tuesday,Evening,66369,13045,Bank Branch,0,0,78153,Rainy,1,66874
ATM_0028,2023-05-30,Tuesday,Morning,45253,16065,Mall,0,0,102834,Snowy,1,32590
ATM_0011,2022-11-27,Sunday,Afternoon,52880,8454,Standalone,0,1,102670,Snowy,0,58622
ATM_0017,2022-07-21,Thursday,Evening,47712,6070,Bank Branch,0,0,73375,Clear,4,33963
ATM_0042,2022-06-22,Wednesday,Afternoon,22456,12539,Bank Branch,0,0,77932,Snowy,4,13857
ATM_0003,2022-01-30,Sunday,Morning,17706,9969,Mall,0,1,116769,Snowy,5,18963
ATM_0014,2023-08-09,Wednesday,Night,51227,9505,Supermarket,0,0,118381,Cloudy,5,50186
ATM_0035,2022-10-24,Monday,Evening,45645,6659,Gas Station,0,0,119840,Cloudy,2,33322
ATM_0030,2022-03-16,Wednesday,Morning,58047,5507,Bank Branch,0,0,100563,Cloudy,3,56302
ATM_0014,2022-12-15,Thursday,Afternoon,49863,9874,Standalone,0,0,116355,Snowy,5,43269
ATM_0023,2023-02-13,Monday,Afternoon,50155,3440,Standalone,0,0,78697,Clear,2,45660
ATM_0016,2023-04-23,Sunday,Morning,45421,10283,Standalone,0,0,110593,Rainy,0,46519
ATM_0004,2022-10-25,Tuesday,Night,50967,122,Supermarket,0,0,81213,Rainy,2,53763
ATM_0037,2022-11-17,Thursday,Afternoon,47838,17653,Bank Branch,0,0,124375,Cloudy,3,31811
ATM_0020,2023-05-25,Thursday,Morning,46798,17453,Mall,0,1,102973,Cloudy,1,52038
ATM_0014,2023-08-21,Monday,Evening,44943,6932,Mall,0,0,93950,Cloudy,4,44715
ATM_0042,2023-11-20,Monday,Night,52408,10015,Standalone,0,0,108738,Clear,3,40214
ATM_0009,2022-09-28,Wednesday,Evening,67859,0,Gas Station,0,0,118686,Cloudy,0,57835
ATM_0037,2023-07-30,Sunday,Afternoon,29496,8876,Standalone,0,0,76597,Clear,3,25666
ATM_0033,2023-04-07,Friday,Evening,22970,7117,Supermarket,0,0,48179,Clear,1,14069
ATM_0007,2023-02-08,Wednesday,Evening,41806,11959,Standalone,0,0,70421,Snowy,1,26225
ATM_0013,2023-09-09,Saturday,Night,52750,9923,Supermarket,0,0,111585,Clear,1,36835
ATM_0046,2022-12-08,Thursday,Night,67948,9207,Supermarket,0,0,99453,Rainy,2,52338
ATM_0040,2022-11-23,Wednesday,Afternoon,36000,9135,Gas Station,0,1,134234,Snowy,4,34843
ATM_0022,2023-06-04,Sunday,Night,72067,8953,Supermarket,0,0,86618,Clear,2,71054
ATM_0022,2023-11-21,Tuesday,Morning,65598,13389,Gas Station,0,0,90241,Clear,4,40755
ATM_0031,2022-09-29,Thursday,Afternoon,82359,6971,Mall,0,0,114841,Rainy,4,81236
ATM_0041,2023-09-27,Wednesday,Night,54489,10160,Bank Branch,0,0,84931,Rainy,0,38038
ATM_0037,2023-12-19,Tuesday,Morning,80200,10682,Bank Branch,0,0,92693,Snowy,3,61040
ATM_0010,2023-02-27,Monday,Afternoon,52770,3264,Gas Station,0,0,80567,Cloudy,5,46701
ATM_0047,2022-03-05,Saturday,Afternoon,34296,12683,Supermarket,0,0,123714,Snowy,5,24598
ATM_0031,2023-06-23,Friday,Night,60784,14980,Standalone,0,1,84864,Cloudy,4,60464
ATM_0022,2023-07-14,Friday,Evening,45159,8745,Standalone,0,0,126563,Rainy,1,41067
ATM_0018,2023-07-26,Wednesday,Evening,58343,6782,Bank Branch,0,1,118556,Snowy,2,71112
ATM_0046,2022-08-01,Monday,Night,72927,12539,Standalone,0,0,110765,Snowy,2,53687
ATM_0008,2023-08-11,Friday,Night,66087,4775,Gas Station,0,0,60672,Rainy,2,60634
ATM_0003,2022-10-22,Saturday,Morning,46681,8615,Standalone,0,1,106148,Snowy,5,41861
ATM_0031,2022-08-08,Monday,Afternoon,62236,9164,Supermarket,0,0,105651,Snowy,1,61892
ATM_0007,2023-09-23,Saturday,Afternoon,57364,13674,Bank Branch,0,0,113257,Rainy,5,39399
ATM_0015,2022-02-23,Wednesday,Morning,67602,11998,Gas Station,0,0,86972,Cloudy,0,68915
ATM_0044,2022-05-21,Saturday,Morning,68574,10106,Supermarket,0,1,106176,Rainy,3,70430
ATM_0042,2023-05-03,Wednesday,Night,75533,12827,Bank Branch,0,0,64784,Snowy,2,69225
ATM_0019,2023-10-24,Tuesday,Morning,69346,13365,Mall,0,0,97230,Rainy,4,47404
ATM_0048,2022-02-08,Tuesday,Afternoon,31635,8954,Gas Station,0,0,82989,Rainy,0,30041
ATM_0026,2023-05-23,Tuesday,Afternoon,75048,11973,Standalone,0,0,76082,Clear,2,60028
ATM_0037,2023-09-10,Sunday,Morning,56669,9329,Standalone,0,0,100293,Cloudy,1,57755
ATM_0033,2023-04-25,Tuesday,Evening,38226,13241,Bank Branch,0,0,97581,Snowy,1,27973
ATM_0047,2023-04-15,Saturday,Evening,56292,13611,Bank Branch,0,0,92543,Snowy,2,58155
ATM_0037,2023-11-22,Wednesday,Afternoon,75904,8001,Bank Branch,0,0,104493,Cloudy,3,66959
ATM_0033,2022-12-02,Friday,Morning,63988,2371,Gas Station,0,0,125251,Rainy,1,70222
ATM_0031,2022-11-28,Monday,Afternoon,41722,22790,Mall,0,0,88715,Rainy,3,25263
ATM_0049,2022-10-01,Saturday,Evening,52768,20307,Standalone,0,0,124167,Clear,2,38165
ATM_0042,2023-01-04,Wednesday,Afternoon,61675,7244,Mall,0,0,83636,Cloudy,2,45951
ATM_0011,2023-02-20,Monday,Evening,49949,13481,Mall,0,0,119106,Snowy,2,45488
ATM_0040,2022-08-15,Monday,Afternoon,32874,9031,Bank Branch,0,0,85663,Cloudy,5,21952
ATM_0039,2023-01-18,Wednesday,Night,22001,17567,Supermarket,0,1,112616,Rainy,1,16407
ATM_0044,2023-09-03,Sunday,Morning,34637,19270,Supermarket,0,0,124420,Snowy,0,15764
ATM_0037,2022-04-25,Monday,Morning,58731,8138,Supermarket,0,1,121774,Rainy,4,60958
ATM_0035,2022-06-03,Friday,Afternoon,42667,4401,Standalone,0,0,102817,Cloudy,0,34961
ATM_0044,2022-07-30,Saturday,Night,23473,7669,Mall,0,0,68105,Cloudy,0,19909
ATM_0030,2022-05-16,Monday,Night,57704,7336,Gas Station,0,0,76601,Cloudy,5,45280
ATM_0020,2022-01-23,Sunday,Night,6916,9862,Standalone,0,0,135445,Rainy,4,0
ATM_0005,2022-02-16,Wednesday,Night,40966,12343,Standalone,0,0,80032,Clear,0,34859
ATM_0031,2022-02-02,Wednesday,Evening,54526,9499,Gas Station,0,0,95926,Rainy,5,43406
ATM_0047,2023-10-24,Tuesday,Night,46602,11836,Standalone,0,1,118271,Cloudy,3,42150
ATM_0025,2023-01-20,Friday,Morning,37952,9893,Supermarket,0,0,85055,Snowy,0,25615
ATM_0012,2023-07-05,Wednesday,Night,13636,14420,Supermarket,0,0,114736,Rainy,0,0
ATM_0049,2022-01-24,Monday,Evening,45780,10334,Gas Station,1,0,110318,Cloudy,4,53342
ATM_0025,2022-08-24,Wednesday,Afternoon,26561,7354,Gas Station,0,0,115885,Snowy,1,17597
ATM_0047,2022-04-26,Tuesday,Morning,31185,12332,Gas Station,0,0,99287,Clear,1,24217
ATM_0014,2022-03-10,Thursday,Morning,38981,5948,Supermarket,0,0,104011,Clear,1,36030
ATM_0048,2022-02-15,Tuesday,Night,67229,12144,Gas Station,0,0,113862,Rainy,0,45232
ATM_0009,2023-05-31,Wednesday,Evening,37586,10430,Bank Branch,0,0,78557,Snowy,4,22414
ATM_0039,2023-11-20,Monday,Evening,6179,12182,Bank Branch,0,0,118078,Rainy,5,0
ATM_0034,2022-08-15,Monday,Night,59287,20287,Standalone,0,0,100415,Rainy,5,51751
ATM_0044,2023-03-14,Tuesday,Night,39079,6770,Mall,0,1,84016,Cloudy,4,36335
ATM_0021,2023-12-15,Friday,Night,51840,18123,Gas Station,0,0,106461,Cloudy,1,42760
ATM_0049,2023-07-05,Wednesday,Night,46214,8540,Bank Branch,0,0,68736,Snowy,5,47612
ATM_0010,2023-04-20,Thursday,Morning,63246,9610,Supermarket,0,0,96390,Cloudy,4,45304
ATM_0034,2022-05-18,Wednesday,Night,97896,7868,Bank Branch,0,0,122968,Snowy,5,100960
ATM_0006,2023-04-06,Thursday,Evening,51699,2808,Mall,0,0,118384,Rainy,0,51008
ATM_0018,2023-01-22,Sunday,Morning,39977,7763,Mall,0,0,125620,Rainy,3,40664
ATM_0014,2022-12-07,Wednesday,Evening,57270,5768,Mall,0,0,87129,Rainy,5,59954
ATM_0008,2023-05-06,Saturday,Afternoon,65449,8326,Supermarket,0,0,91927,Cloudy,1,49297
ATM_0036,2022-11-26,Saturday,Evening,35673,12117,Gas Station,0,0,141250,Snowy,2,18324
ATM_0017,2023-01-04,Wednesday,Night,33987,10121,Gas Station,0,0,128244,Cloudy,2,33162
ATM_0014,2023-01-15,Sunday,Evening,34064,12141,Gas Station,0,0,96257,Rainy,5,23314
ATM_0010,2022-01-17,Monday,Evening,64785,15936,Supermarket,0,1,151791,Cloudy,2,62407
ATM_0010,2022-07-20,Wednesday,Evening,52915,8234,Bank Branch,0,0,106769,Rainy,3,53324
ATM_0036,2023-11-02,Thursday,Evening,45568,4967,Standalone,0,0,122797,Cloudy,5,40518
ATM_0042,2023-05-18,Thursday,Night,18172,6960,Bank Branch,0,0,125939,Snowy,1,12889
ATM_0009,2023-07-14,Friday,Night,49656,14203,Bank Branch,0,1,110934,Clear,4,39918
ATM_0003,2022-03-18,Friday,Morning,44123,5387,Mall,0,0,132307,Rainy,0,42424
ATM_0046,2022-06-04,Saturday,Morning,45165,14991,Bank Branch,0,0,91367,Snowy,0,29811
ATM_0040,2023-10-16,Monday,Night,36444,11621,Gas Station,0,0,76419,Cloudy,0,32945
ATM_0002,2023-06-27,Tuesday,Evening,67815,11416,Supermarket,0,1,94821,Clear,4,56928
ATM_0045,2023-11-22,Wednesday,Night,63069,3270,Bank Branch,0,0,102527,Clear,4,56174
ATM_0010,2022-09-04,Sunday,Afternoon,79083,12569,Supermarket,0,0,103591,Snowy,2,79726
ATM_0026,2022-03-22,Tuesday,Evening,59520,15548,Gas Station,0,0,108196,Rainy,5,51453
ATM_0015,2022-11-04,Friday,Morning,46381,9336,Mall,0,0,80509,Cloudy,3,36941
ATM_0036,2023-05-03,Wednesday,Morning,17409,14237,Mall,0,0,89293,Clear,3,5425
ATM_0028,2023-10-23,Monday,Evening,48642,13547,Supermarket,0,1,91290,Clear,4,38656
ATM_0003,2022-08-24,Wednesday,Afternoon,61082,13076,Supermarket,0,0,81291,Clear,0,60751
ATM_0044,2022-10-15,Saturday,Morning,66289,11836,Bank Branch,0,1,136763,Snowy,0,55241
ATM_0014,2023-08-25,Friday,Afternoon,49708,8484,Gas Station,0,1,115998,Snowy,1,47162
ATM_0037,2022-09-04,Sunday,Night,25755,14751,Supermarket,0,0,134212,Rainy,5,21054
ATM_0047,2022-03-22,Tuesday,Evening,48433,9155,Mall,0,0,101401,Rainy,0,31596
ATM_0022,2023-09-12,Tuesday,Night,67428,5363,Standalone,0,0,104767,Snowy,3,51353
ATM_0032,2022-08-22,Monday,Evening,64627,12505,Supermarket,0,1,103791,Cloudy,1,63134
ATM_0044,2023-08-23,Wednesday,Night,65015,6729,Mall,0,0,63387,Snowy,1,66747
ATM_0046,2022-03-17,Thursday,Morning,47938,14764,Standalone,0,0,132245,Rainy,5,37127
ATM_0025,2022-11-21,Monday,Evening,69723,10377,Mall,0,0,67960,Snowy,3,51501
ATM_0024,2022-10-04,Tuesday,Morning,82564,9120,Bank Branch,0,0,102464,Cloudy,3,83740
ATM_0036,2023-07-23,Sunday,Night,58272,6886,Mall,0,0,103892,Snowy,4,47858
ATM_0006,2023-09-04,Monday,Evening,40823,9814,Gas Station,0,0,91413,Cloudy,3,41989
ATM_0050,2022-03-28,Monday,Afternoon,39613,2968,Supermarket,0,0,98337,Cloudy,1,39467
ATM_0009,2022-10-03,Monday,Evening,51236,2712,Standalone,0,0,93815,Clear,1,55305
ATM_0028,2022-10-10,Monday,Night,38717,624,Standalone,0,0,102300,Clear,2,44967
ATM_0017,2022-09-10,Saturday,Night,53197,6240,Supermarket,0,0,93618,Cloudy,0,47507
ATM_0009,2022-11-08,Tuesday,Morning,38059,19505,Gas Station,0,0,98786,Cloudy,2,34526
ATM_0029,2022-12-09,Friday,Night,39373,2431,Supermarket,0,0,63937,Snowy,4,43709
ATM_0045,2022-07-25,Monday,Night,26237,2094,Standalone,0,0,117900,Cloudy,2,27588
ATM_0019,2023-12-13,Wednesday,Night,42754,10733,Supermarket,0,0,132244,Snowy,3,28734
ATM_0018,2023-02-07,Tuesday,Evening,63452,0,Mall,0,1,85616,Rainy,4,60833
ATM_0035,2022-07-04,Monday,Morning,48031,10384,Gas Station,0,1,95502,Rainy,3,54854
ATM_0019,2023-12-11,Monday,Morning,40249,4548,Gas Station,0,0,128218,Rainy,5,39459
ATM_0020,2022-09-05,Monday,Evening,60623,11166,Bank Branch,0,0,119062,Cloudy,0,59798
ATM_0029,2023-09-05,Tuesday,Night,54306,4281,Supermarket,0,0,102171,Cloudy,4,40655
ATM_0003,2023-01-04,Wednesday,Morning,48071,590,Mall,0,0,89025,Snowy,1,40362
ATM_0042,2023-09-20,Wednesday,Morning,51392,16328,Supermarket,0,1,82676,Cloudy,2,46455
ATM_0028,2022-04-19,Tuesday,Morning,40306,18876,Mall,0,0,76127,Rainy,3,20298
ATM_0024,2023-02-05,Sunday,Night,63787,16962,Supermarket,0,0,94999,Rainy,2,56259
ATM_0002,2023-05-10,Wednesday,Morning,47985,14054,Standalone,0,0,115869,Clear,0,34261
ATM_0047,2022-05-26,Thursday,Evening,23772,15162,Standalone,0,0,122534,Rainy,4,13733
ATM_0031,2022-12-23,Friday,Night,33414,8925,Mall,0,0,93839,Cloudy,2,24219
ATM_0005,2022-11-04,Friday,Morning,61694,16551,Mall,0,0,127913,Snowy,5,48891
ATM_0007,2023-11-25,Saturday,Afternoon,24748,5970,Bank Branch,0,0,119297,Rainy,2,19772
ATM_0036,2023-03-13,Monday,Night,74233,9867,Bank Branch,0,0,105603,Rainy,1,74196
ATM_0041,2023-11-05,Sunday,Night,42892,9927,Gas Station,0,0,110925,Rainy,3,35748
ATM_0038,2023-03-16,Thursday,Night,50096,9558,Mall,0,0,92599,Rainy,2,38392
ATM_0049,2023-12-22,Friday,Morning,46118,17993,Supermarket,0,0,111218,Rainy,2,21440
ATM_0021,2022-07-21,Thursday,Night,45567,13484,Mall,0,0,93323,Cloudy,4,35127
ATM_0041,2022-11-17,Thursday,Night,48390,12238,Supermarket,0,0,68582,Clear,2,42129
ATM_0023,2023-04-14,Friday,Afternoon,33098,18662,Standalone,0,1,144626,Clear,5,26455
ATM_0009,2022-11-17,Thursday,Morning,22984,7286,Bank Branch,0,0,84244,Rainy,2,14026
ATM_0045,2022-05-25,Wednesday,Night,40687,103,Gas Station,0,0,114958,Cloudy,3,41937
ATM_0012,2023-05-14,Sunday,Afternoon,81111,5403,Supermarket,0,0,49394,Snowy,1,92053
ATM_0012,2022-11-19,Saturday,Night,45709,15504,Supermarket,0,0,139166,Snowy,0,38602
ATM_0032,2022-05-20,Friday,Afternoon,43020,9470,Gas Station,0,1,152886,Cloudy,3,36035
ATM_0044,2023-05-19,Friday,Night,27455,11268,Gas Station,0,0,109353,Clear,4,17286
ATM_0002,2022-08-14,Sunday,Evening,54620,8041,Mall,0,0,105382,Snowy,1,42174
ATM_0050,2023-04-14,Friday,Night,44852,11885,Supermarket,0,0,99414,Clear,2,33480
ATM_0050,2023-07-11,Tuesday,Evening,23404,16309,Supermarket,0,0,81885,Clear,5,14548
ATM_0029,2023-07-14,Friday,Afternoon,40193,0,Gas Station,0,0,162754,Rainy,2,41435
ATM_0003,2023-04-06,Thursday,Evening,49176,11427,Standalone,0,0,110422,Clear,3,39446
ATM_0008,2022-08-31,Wednesday,Afternoon,59678,9013,Supermarket,0,0,96974,Cloudy,1,61641
ATM_0040,2022-05-23,Monday,Afternoon,58903,0,Bank Branch,0,0,113118,Snowy,4,47572
ATM_0018,2023-09-04,Monday,Afternoon,52921,15620,Standalone,0,1,118950,Snowy,2,55136
ATM_0037,2022-10-01,Saturday,Morning,35425,3101,Bank Branch,0,1,87465,Cloudy,0,35290
ATM_0018,2023-11-03,Friday,Afternoon,62935,14765,Bank Branch,0,0,110261,Snowy,1,50276
ATM_0049,2023-11-24,Friday,Night,60876,12580,Gas Station,0,0,87170,Snowy,5,55920
ATM_0027,2023-01-20,Friday,Night,56478,15944,Mall,0,0,114166,Clear,3,51429
ATM_0033,2022-10-12,Wednesday,Evening,49602,5590,Gas Station,0,1,96738,Snowy,4,51779
ATM_0001,2022-04-06,Wednesday,Night,38826,6037,Standalone,0,0,93840,Cloudy,1,37733
ATM_0028,2022-08-05,Friday,Night,21595,11066,Standalone,0,0,100024,Snowy,2,14693
ATM_0036,2023-08-15,Tuesday,Afternoon,37743,1962,Supermarket,0,0,84745,Snowy,5,32446
ATM_0049,2022-02-19,Saturday,Morning,62442,9030,Mall,0,0,94709,Cloudy,0,48192
ATM_0008,2022-06-11,Saturday,Night,19942,10299,Gas Station,0,0,105547,Cloudy,1,10322
ATM_0045,2022-05-16,Monday,Evening,4707,10919,Bank Branch,0,0,136010,Snowy,0,0
ATM_0042,2023-01-05,Thursday,Evening,68584,14035,Mall,0,0,80529,Rainy,0,64773
ATM_0026,2023-10-03,Tuesday,Evening,65903,23798,Bank Branch,0,0,107848,Clear,5,42067
ATM_0007,2022-01-02,Sunday,Afternoon,42365,6526,Gas Station,0,0,91814,Rainy,4,41120
ATM_0044,2023-04-01,Saturday,Morning,37663,15605,Mall,0,0,100004,Clear,3,20878
ATM_0045,2022-05-16,Monday,Night,49860,8360,Mall,0,0,103103,Clear,5,52431
ATM_0007,2022-04-16,Saturday,Evening,62376,5664,Standalone,0,0,86837,Rainy,3,55291
ATM_0050,2022-05-17,Tuesday,Afternoon,45444,7618,Mall,0,0,117487,Clear,4,43489
ATM_0042,2022-06-18,Saturday,Night,62763,9313,Standalone,0,0,107809,Rainy,3,44596
ATM_0040,2023-12-05,Tuesday,Night,48451,0,Bank Branch,0,0,97314,Clear,1,51023
ATM_0049,2022-05-07,Saturday,Night,64480,16180,Standalone,0,1,101773,Snowy,1,57328
ATM_0016,2022-10-11,Tuesday,Morning,52959,13078,Bank Branch,0,0,124077,Snowy,5,34494
ATM_0002,2023-11-06,Monday,Evening,50007,13006,Bank Branch,0,0,71122,Rainy,5,35283
ATM_0026,2022-10-30,Sunday,Morning,15557,7459,Bank Branch,0,0,97044,Clear,1,11939
ATM_0032,2023-10-16,Monday,Morning,54901,11502,Supermarket,0,0,112444,Clear,2,43479
ATM_0021,2022-05-16,Monday,Night,32917,13352,Supermarket,0,0,78562,Rainy,3,25688
ATM_0050,2022-03-16,Wednesday,Morning,55646,5489,Supermarket,0,0,82606,Snowy,1,55040
ATM_0003,2022-03-03,Thursday,Night,66881,5496,Supermarket,0,0,112767,Cloudy,3,73782
ATM_0045,2023-02-16,Thursday,Morning,41838,9186,Supermarket,0,0,100818,Rainy,2,29518
ATM_0006,2022-11-14,Monday,Morning,34967,8857,Supermarket,0,1,80113,Rainy,4,35648
ATM_0021,2023-02-05,Sunday,Morning,86189,13923,Standalone,0,0,99614,Rainy,0,91593
ATM_0016,2022-03-30,Wednesday,Night,46056,4095,Mall,0,0,122286,Clear,2,47473
ATM_0043,2023-11-05,Sunday,Afternoon,56577,10098,Mall,0,0,113457,Rainy,5,41592
ATM_0001,2022-06-17,Friday,Night,58877,10509,Standalone,0,0,130980,Snowy,1,48091
ATM_0024,2022-05-10,Tuesday,Evening,52471,10254,Mall,0,0,103466,Clear,2,50880
ATM_0028,2022-10-06,Thursday,Morning,53659,1995,Standalone,0,0,83430,Clear,3,43112
ATM_0030,2023-06-08,Thursday,Evening,48451,1784,Mall,0,0,96482,Rainy,2,38135
ATM_0011,2022-09-19,Monday,Morning,74922,10104,Supermarket,0,0,104614,Clear,1,83356
ATM_0048,2023-06-06,Tuesday,Morning,31097,6918,Mall,0,0,92496,Clear,1,26458
ATM_0003,2023-04-29,Saturday,Evening,45234,4442,Gas Station,0,1,104930,Rainy,0,54229
ATM_0036,2023-11-03,Friday,Night,73708,4924,Bank Branch,0,0,83782,Cloudy,5,82839
ATM_0021,2022-10-05,Wednesday,Morning,31136,14936,Supermarket,0,0,98480,Clear,1,25790
ATM_0015,2023-06-13,Tuesday,Morning,37472,20447,Gas Station,0,0,67846,Cloudy,2,20309
ATM_0050,2022-11-15,Tuesday,Evening,52771,9049,Mall,0,0,92851,Clear,2,52646
ATM_0013,2022-10-26,Wednesday,Evening,16822,17667,Supermarket,0,0,71520,Snowy,4,0
ATM_0032,2022-07-20,Wednesday,Afternoon,46000,7853,Bank Branch,0,0,111771,Cloudy,0,49775
ATM_0015,2023-07-09,Sunday,Evening,26028,12310,Mall,0,1,140486,Clear,5,18597
ATM_0025,2022-11-11,Friday,Morning,29552,12129,Bank Branch,0,0,100382,Rainy,3,25548
ATM_0032,2022-03-03,Thursday,Afternoon,77065,9045,Standalone,0,0,114395,Rainy,4,76942
ATM_0027,2023-12-19,Tuesday,Evening,30600,17420,Gas Station,0,1,107112,Clear,4,28771
ATM_0007,2023-06-02,Friday,Afternoon,31243,13022,Gas Station,0,0,117646,Clear,3,26970
ATM_0043,2022-05-14,Saturday,Afternoon,43218,7816,Standalone,0,0,98677,Snowy,3,36390
ATM_0045,2022-12-01,Thursday,Evening,44624,6762,Gas Station,1,0,114883,Clear,1,54895
ATM_0009,2023-08-22,Tuesday,Morning,47281,6753,Bank Branch,0,0,126426,Cloudy,3,39323
ATM_0021,2023-02-21,Tuesday,Morning,22001,15037,Supermarket,0,0,86307,Rainy,3,12350
ATM_0020,2023-04-20,Thursday,Evening,61859,3944,Mall,0,0,114615,Snowy,5,50445
ATM_0045,2023-09-10,Sunday,Morning,50214,5230,Bank Branch,0,0,91859,Snowy,1,55125
ATM_0006,2023-12-30,Saturday,Afternoon,60294,19882,Standalone,0,0,68715,Clear,5,43212
ATM_0020,2022-09-24,Saturday,Afternoon,36518,3348,Mall,0,1,96217,Cloudy,4,45141
ATM_0048,2023-07-18,Tuesday,Afternoon,63824,2744,Mall,0,0,99758,Rainy,0,64523
ATM_0001,2022-03-05,Saturday,Afternoon,63303,7896,Bank Branch,0,0,47915,Cloudy,2,63926
ATM_0044,2023-10-08,Sunday,Morning,52984,16178,Supermarket,0,0,78578,Clear,0,45345
ATM_0005,2022-07-22,Friday,Night,23321,11598,Bank Branch,0,0,89916,Snowy,0,9611
ATM_0003,2023-04-18,Tuesday,Morning,48777,6621,Bank Branch,0,1,100683,Cloudy,5,60948
ATM_0026,2023-05-24,Wednesday,Morning,33691,4570,Gas Station,0,0,113587,Rainy,2,32727
ATM_0014,2022-07-11,Monday,Evening,32768,1370,Standalone,0,0,86448,Rainy,0,29304
ATM_0040,2023-09-27,Wednesday,Afternoon,43033,12310,Standalone,0,0,115667,Cloudy,0,36095
ATM_0006,2022-10-14,Friday,Night,46226,7012,Bank Branch,0,0,128447,Rainy,5,42078
ATM_0035,2022-01-20,Thursday,Night,51279,5958,Standalone,0,0,83391,Cloudy,2,52317
ATM_0037,2023-05-30,Tuesday,Evening,57837,13252,Gas Station,0,0,69938,Clear,2,41770
ATM_0039,2022-08-13,Saturday,Morning,44240,11251,Standalone,0,0,139913,Cloudy,4,31053
ATM_0023,2023-08-22,Tuesday,Afternoon,96648,12672,Bank Branch,0,0,117753,Rainy,2,95672
ATM_0035,2022-02-27,Sunday,Afternoon,53451,12488,Supermarket,0,0,113318,Cloudy,2,37337
ATM_0012,2022-06-30,Thursday,Afternoon,56323,7208,Supermarket,0,0,77996,Snowy,4,45488
ATM_0002,2023-12-22,Friday,Evening,56592,13894,Supermarket,0,0,109155,Rainy,3,56318
ATM_0035,2022-11-13,Sunday,Afternoon,75117,4541,Gas Station,0,0,92258,Clear,1,79778
ATM_0039,2022-08-13,Saturday,Morning,45590,9642,Supermarket,0,0,69642,Snowy,4,40565
ATM_0013,2022-05-14,Saturday,Evening,44644,12503,Bank Branch,0,1,100995,Snowy,0,34230
ATM_0002,2022-06-01,Wednesday,Afternoon,60482,12104,Mall,0,0,109840,Snowy,0,53305
ATM_0024,2023-12-23,Saturday,Night,42109,7605,Supermarket,0,0,82744,Snowy,2,31456
ATM_0009,2022-06-11,Saturday,Night,65899,13085,Gas Station,0,0,113671,Rainy,5,55798
ATM_0036,2023-12-12,Tuesday,Evening,29510,8153,Bank Branch,0,0,102867,Rainy,3,24837
ATM_0020,2023-12-07,Thursday,Evening,34559,3236,Bank Branch,0,0,69552,Clear,5,35503
ATM_0037,2023-02-05,Sunday,Morning,66690,7320,Bank Branch,0,0,65852,Rainy,5,66760
ATM_0037,2022-04-17,Sunday,Night,47661,7258,Bank Branch,0,0,103200,Clear,1,45006
ATM_0023,2022-11-24,Thursday,Afternoon,57526,8201,Mall,0,0,73479,Snowy,3,58784
ATM_0001,2022-09-29,Thursday,Afternoon,35543,5214,Bank Branch,0,0,106875,Snowy,2,25434
ATM_0007,2022-01-02,Sunday,Morning,49270,8847,Gas Station,0,0,81515,Cloudy,1,46418
ATM_0027,2023-05-20,Saturday,Night,22307,5352,Standalone,0,0,70069,Clear,3,15709
ATM_0037,2023-10-29,Sunday,Afternoon,40249,5390,Bank Branch,0,0,79920,Clear,2,37467
ATM_0002,2022-11-23,Wednesday,Evening,39173,10884,Mall,0,0,89066,Rainy,3,31889
ATM_0011,2022-03-18,Friday,Morning,45925,3502,Standalone,0,0,116594,Cloudy,5,33576
ATM_0002,2023-03-18,Saturday,Afternoon,62170,4258,Supermarket,0,0,116375,Rainy,0,54811
ATM_0007,2022-12-06,Tuesday,Afternoon,73068,15088,Bank Branch,0,0,105429,Snowy,5,77781
ATM_0019,2022-11-01,Tuesday,Afternoon,58272,11702,Mall,0,0,107813,Cloudy,1,53129
ATM_0004,2023-01-05,Thursday,Morning,30102,8853,Gas Station,0,0,99130,Cloudy,1,25553
ATM_0007,2022-01-27,Thursday,Afternoon,58580,9689,Bank Branch,0,0,122487,Clear,3,43179
ATM_0008,2022-11-12,Saturday,Night,44988,9882,Gas Station,0,0,96512,Snowy,0,29018
ATM_0042,2023-07-12,Wednesday,Night,48027,14130,Bank Branch,0,0,91264,Cloudy,2,45190
ATM_0012,2023-04-02,Sunday,Morning,25901,18747,Standalone,0,0,127629,Snowy,1,15685
ATM_0018,2023-08-01,Tuesday,Morning,42455,11317,Bank Branch,0,0,105884,Clear,0,40772
